image_path,label,exists
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_232.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_233.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_234.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_235.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_236.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_237.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_238.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_239.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_24.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_240.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_241.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_242.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_243.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_244.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_245.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_246.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_247.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_248.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_249.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_25.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_250.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_251.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_252.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_253.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_254.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_255.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_256.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_257.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_258.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_259.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_26.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_260.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_261.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_262.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_263.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_264.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_265.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_266.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_267.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_268.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_269.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_27.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_270.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_271.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_272.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_273.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_274.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_275.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_276.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_277.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_278.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_279.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_28.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_280.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_281.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_282.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_283.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_284.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_285.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_286.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_287.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_288.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_289.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_29.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_290.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_291.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_292.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_293.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_294.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_295.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_296.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_297.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_298.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_299.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_3.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_30.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_300.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_301.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_302.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_303.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_304.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_305.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_306.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_307.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_308.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_309.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_31.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_310.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_311.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_312.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_313.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_314.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_315.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_316.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_317.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_318.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_319.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_32.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_320.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_321.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_322.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_323.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_324.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_325.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_326.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_327.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_328.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_329.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_33.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_330.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_331.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_332.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_333.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_334.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_335.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_336.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_337.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_338.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_339.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_34.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_340.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_341.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_342.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_343.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_344.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_345.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_346.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_347.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_348.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_349.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_35.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_350.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_351.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_352.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_353.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_354.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_355.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_356.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_357.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_358.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_359.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_36.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_360.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_361.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_362.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_363.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_364.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_365.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_366.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_367.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_368.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_369.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_37.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_370.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_371.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_372.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_373.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_374.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_375.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_376.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_377.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_378.png,Common Root Rot,True
./data/wheat-plant-diseases/data\train\Common Root Rot\common_root_rot_379.png,Common Root Rot,True
